ds,y,yhat1,yhat4,yhat10
2023-04-17,8.144095150822123,6.995015621185303,5.284283638000488,0.6158895492553711
2023-04-18,7.328636135136112,7.536351203918457,4.223714828491211,0.5524415373802185
2023-04-19,7.6545037413392,8.828402519226074,5.0020976066589355,-0.05393779277801514
2023-04-20,8.358348495784881,8.21766185760498,6.125332832336426,1.811503291130066
2023-04-21,7.298658810708794,7.479907512664795,4.715426445007324,0.2646089494228363
2023-04-22,8.067098659049602,8.541546821594238,7.796489715576172,3.313995361328125
2023-04-23,7.386969920527564,7.485630512237549,6.912535190582275,1.7234129905700684
2023-04-24,7.801914768440659,7.25299072265625,6.392913341522217,2.141937494277954
2023-04-25,8.180312384063999,7.996120929718018,5.593686580657959,3.022691011428833
2023-04-26,7.957117782800536,7.860725402832031,6.391791343688965,2.155024290084839
2023-04-27,7.113045179083732,7.855958938598633,7.179263114929199,3.806286334991455
2023-04-28,7.833718470988061,7.487381458282471,6.418022155761719,2.6620073318481445
2023-04-29,7.8470143082156705,7.860872745513916,7.35798978805542,4.806087493896484
2023-04-30,8.328884204887848,6.95096492767334,6.8208112716674805,4.248100757598877
2023-05-01,7.763846393655914,6.629048824310303,7.1297173500061035,4.3823347091674805
2023-05-02,6.8502484079302075,7.179164886474609,4.89359712600708,4.3557209968566895
2023-05-03,7.984658595764546,8.796313285827637,5.8769121170043945,4.4959025382995605
2023-05-04,7.2880073280046105,6.87702751159668,7.220688819885254,4.486088752746582
2023-05-05,7.249545773844816,6.698273181915283,6.54050350189209,4.44043493270874
2023-05-06,7.336688015575404,7.691431045532227,8.768566131591797,6.167475700378418
2023-05-07,7.730184027458017,7.486628532409668,5.428144931793213,4.109280586242676
2023-05-08,7.4914805257973605,6.518280982971191,5.375373363494873,4.789921760559082
2023-05-09,7.291437685124205,6.41805362701416,5.493268966674805,4.848884582519531
2023-05-10,6.892986659117395,7.3624162673950195,6.204525947570801,4.008953094482422
2023-05-11,7.493685447527409,7.191247940063477,7.383568286895752,5.525523662567139
2023-05-12,6.938975726335548,6.887536525726318,5.513277530670166,3.596587896347046
2023-05-13,7.790026332221776,7.072018146514893,7.7687811851501465,6.679861545562744
2023-05-14,7.939365752476249,7.089421272277832,6.233668327331543,5.087976932525635
2023-05-15,7.800044048504326,6.231904029846191,5.689267635345459,3.4639766216278076
2023-05-16,8.402273554382475,7.354709148406982,4.508741855621338,4.546259880065918
2023-05-17,7.43661351130378,7.391922473907471,6.256021022796631,3.8544490337371826
2023-05-18,7.947764135780358,7.985198974609375,7.27321720123291,5.857222080230713
2023-05-19,7.569269987351688,7.365644454956055,6.5441813468933105,4.092225074768066
2023-05-20,7.447263172353037,8.383966445922852,8.133543968200684,5.9996843338012695
2023-05-21,7.578290964070942,8.133231163024902,6.496745586395264,4.292964458465576
2023-05-22,7.54430036624731,6.827805519104004,6.806477069854736,4.626075744628906
2023-05-23,8.459378728356093,7.453647136688232,4.817840099334717,3.957808017730713
2023-05-24,8.169268963797249,7.510552883148193,6.802912712097168,4.268285751342773
2023-05-25,7.783082671939843,7.542367458343506,7.205594062805176,5.404460430145264
2023-05-26,7.787648566398985,7.267151832580566,6.106424808502197,4.343853950500488
2023-05-27,7.8701894478466325,8.238421440124512,8.247824668884277,7.104647636413574
2023-05-28,7.362565783212973,7.712730407714844,6.592646598815918,4.1699957847595215
2023-05-29,8.750033031738464,6.827530860900879,7.728259563446045,5.3555216789245605
2023-05-30,8.698118292116234,7.3547186851501465,5.592853546142578,4.357614994049072
2023-05-31,7.254509976667242,8.492398262023926,6.246537208557129,4.549522876739502
2023-06-01,9.977742103636942,8.610669136047363,7.158048152923584,5.86769962310791
2023-06-02,11.140254686443898,6.642294883728027,6.0872392654418945,4.066216468811035
2023-06-03,12.476402818337835,8.564062118530273,8.869734764099121,7.471170425415039
2023-06-04,12.9437081023589,9.35360050201416,7.863002777099609,4.668022155761719
2023-06-05,14.869693588919098,9.728056907653809,7.0514044761657715,5.441037654876709
2023-06-06,15.942809673172265,12.5431547164917,6.094426155090332,5.585914611816406
2023-06-07,15.239727290289794,13.913128852844238,9.808491706848145,4.841957092285156
2023-06-08,15.97446159804581,15.202699661254883,11.971634864807129,5.738508701324463
2023-06-09,17.184007618194187,16.205081939697266,12.218873023986816,4.587551593780518
2023-06-10,15.40613278934316,18.968339920043945,13.48216438293457,7.137831687927246
2023-06-11,15.890911114572322,18.479022979736328,12.811195373535156,5.511613368988037
2023-06-12,16.766692010437648,17.045055389404297,14.529510498046875,6.624895095825195
2023-06-13,16.43644833846785,17.43036460876465,12.957706451416016,5.77900505065918
2023-06-14,16.76779156121218,18.43781280517578,14.93740177154541,7.165073871612549
2023-06-15,16.221041832207465,16.369171142578125,16.01592445373535,8.272171020507812
2023-06-16,17.544752506026775,16.70488739013672,14.43520450592041,9.083792686462402
2023-06-17,16.753566419092262,17.38251304626465,17.24742317199707,12.392870903015137
2023-06-18,17.53973609742129,16.522991180419922,15.535897254943848,9.349647521972656
2023-06-19,16.607912864398326,15.742587089538574,16.685157775878906,11.090105056762695
2023-06-20,16.56726608797207,17.382001876831055,15.381200790405273,12.24986457824707
2023-06-21,17.081206290780578,18.300865173339844,15.356736183166504,11.955233573913574
2023-06-22,16.6700509625553,16.265661239624023,17.754100799560547,14.32495403289795
2023-06-23,16.047280180513532,17.03204917907715,16.245908737182617,12.881563186645508
2023-06-24,14.684294219422796,17.38298797607422,18.27678108215332,16.605802536010742
2023-06-25,16.655163091035938,17.408777236938477,15.515558242797852,14.817307472229004
2023-06-26,17.231785853461645,14.649330139160156,16.452171325683594,14.649852752685547
2023-06-27,17.400522824960724,15.242774963378906,16.05082893371582,17.148744583129883
2023-06-28,21.863333053907745,16.544151306152344,16.312728881835938,14.986201286315918
2023-06-29,22.993711458146848,16.101083755493164,16.366710662841797,17.211254119873047
2023-06-30,27.12208099311111,18.246870040893555,14.502751350402832,15.360881805419922
2023-07-01,25.72776042774071,19.993030548095703,19.16586685180664,18.705278396606445
2023-07-02,28.848975369424828,23.31315040588379,18.406442642211914,16.44138526916504
2023-07-03,33.97605502442837,26.108949661254883,20.460683822631836,15.937108039855957
2023-07-04,34.98432786356581,27.6160888671875,21.988061904907227,17.10049819946289
2023-07-05,34.850253908470656,33.45545196533203,24.370351791381836,15.913480758666992
2023-07-06,31.240133072340935,35.95022964477539,27.836748123168945,18.38751220703125
2023-07-07,32.96905833489477,40.03203582763672,24.497926712036133,15.389023780822754
2023-07-08,37.23087484486058,38.20992660522461,31.50849723815918,18.398813247680664
2023-07-09,32.601341139416746,35.65781784057617,34.978668212890625,18.713863372802734
2023-07-10,37.53488722068916,37.52756881713867,35.11814498901367,18.670507431030273
2023-07-11,32.286202703915556,38.373836517333984,30.98564338684082,22.72003746032715
2023-07-12,37.608914720502426,39.67197036743164,27.917165756225586,20.047365188598633
2023-07-13,35.553412463257736,34.93004608154297,35.65774917602539,25.826221466064453
2023-07-14,37.492124056298884,32.146114349365234,38.539302825927734,24.838245391845703
2023-07-15,35.47025732696487,38.47188949584961,38.2630500793457,27.34221649169922
2023-07-16,31.830405270983917,37.160884857177734,36.195831298828125,29.675643920898438
2023-07-17,33.33299490924111,39.22319030761719,31.978973388671875,30.134544372558594
2023-07-18,36.22742876815812,32.55266189575195,38.210453033447266,34.32248306274414
2023-07-19,35.66384029393015,35.847137451171875,37.84966278076172,31.795713424682617
2023-07-20,42.233043080925164,33.55912399291992,38.11739730834961,30.573850631713867
2023-07-21,41.08041611621513,35.55577850341797,33.444637298583984,37.59474563598633
2023-07-22,40.4477243992535,37.308204650878906,32.409751892089844,36.70035934448242
2023-07-23,38.98084998502701,39.646484375,36.7971076965332,42.00324249267578
2023-07-24,39.340833899355324,37.11196517944336,39.34737777709961,33.723697662353516
2023-07-25,39.3920182557669,41.83012008666992,41.29033279418945,37.81166458129883
2023-07-26,39.93956245848073,42.60940170288086,43.566383361816406,38.275726318359375
2023-07-27,44.35255472628594,43.31589126586914,39.25040054321289,38.007530212402344
2023-07-28,43.10465544919067,41.41683578491211,37.81024932861328,38.51545333862305
2023-07-29,39.06487343352278,44.41384506225586,38.63841247558594,36.806949615478516
2023-07-30,44.914052397813315,41.933982849121094,39.069732666015625,35.88627243041992
2023-07-31,47.13027155367779,39.2723503112793,43.36021423339844,40.110679626464844
2023-08-01,43.165211216774985,42.01564407348633,43.33216857910156,39.875282287597656
2023-08-02,44.66905181710568,46.209712982177734,45.79597854614258,44.0621223449707
2023-08-03,46.521219379393685,45.93918228149414,42.138736724853516,41.15642547607422
2023-08-04,42.40035845663801,47.604698181152344,40.21708679199219,39.03313446044922
2023-08-05,44.219052352905905,47.46731185913086,47.857723236083984,41.544044494628906
2023-08-06,39.79940889391309,43.23430252075195,47.15901184082031,38.184078216552734
2023-08-07,46.77905307057543,46.18898391723633,46.38551712036133,43.4251594543457
2023-08-08,44.2102654006407,45.59651565551758,43.410850524902344,44.241634368896484
2023-08-09,46.3953076120325,42.213645935058594,43.17206573486328,44.854576110839844
2023-08-10,42.67283936260975,44.420345306396484,46.298683166503906,47.49797821044922
2023-08-11,43.818523634493594,44.269256591796875,44.18896484375,43.08991241455078
2023-08-12,41.66934218346125,46.369144439697266,43.66970443725586,46.22089767456055
2023-08-13,38.32028388987714,41.016231536865234,49.93629455566406,45.952205657958984
2023-08-14,41.43095034040194,44.97160720825195,47.71379470825195,48.05945587158203
2023-08-15,44.19110637615306,40.70517349243164,44.77733612060547,48.15741729736328
2023-08-16,39.20160381676444,43.94240188598633,41.62371826171875,45.96011734008789
2023-08-17,42.461229240563426,40.616722106933594,42.99099349975586,44.3991813659668
2023-08-18,38.14677714558211,39.59150314331055,41.933204650878906,51.2169189453125
2023-08-19,45.35020488959548,40.57250213623047,42.945899963378906,46.05916213989258
2023-08-20,41.02269311450246,39.030517578125,45.920738220214844,49.46247482299805
2023-08-21,39.94424543619999,37.66285705566406,44.78437805175781,48.396339416503906
2023-08-22,41.579475618103096,44.497982025146484,41.1014518737793,50.089290618896484
2023-08-23,44.51306841223803,41.62746047973633,40.565155029296875,46.60161590576172
2023-08-24,43.2772803721875,42.09258270263672,40.17658233642578,44.06475067138672
2023-08-25,45.75364541417092,38.623252868652344,47.066741943359375,45.552978515625
2023-08-26,45.17783673644414,44.99501037597656,43.22997283935547,46.82469940185547
2023-08-27,44.25878747385589,44.56864929199219,40.0560188293457,45.1766357421875
2023-08-28,49.72567052733262,46.2359619140625,43.25196838378906,47.95857238769531
2023-08-29,48.9089955495356,41.34135055541992,44.40979766845703,43.56306457519531
2023-08-30,43.31375219676316,49.00370788574219,47.92104721069336,48.63469696044922
2023-08-31,49.40490868422476,51.455936431884766,46.14939880371094,40.22823715209961
2023-09-01,41.36517634333939,47.56200408935547,42.93025207519531,44.10624313354492
2023-09-02,48.90688429361018,50.2160758972168,48.868896484375,47.94456100463867
2023-09-03,41.12249875606273,46.33616256713867,51.375770568847656,44.10147476196289
2023-09-04,42.64561892260802,45.24367141723633,46.959930419921875,44.33433532714844
2023-09-05,42.96264222041612,49.28703308105469,44.474403381347656,44.5615348815918
2023-09-06,49.358716678948156,41.824440002441406,45.80259704589844,46.894710540771484
2023-09-07,42.431497953966364,42.594783782958984,44.73884582519531,49.12104034423828
2023-09-08,47.051397934491185,41.005653381347656,50.7277946472168,46.84689712524414
2023-09-09,49.04134658006628,47.325435638427734,42.86399459838867,47.49021911621094
2023-09-10,48.5038930378809,41.60921859741211,44.02033996582031,48.541011810302734
2023-09-11,45.96445735826216,48.39413833618164,48.522945404052734,51.65903091430664
2023-09-12,47.03610415278971,43.54833221435547,48.243919372558594,45.48784255981445
2023-09-13,45.57818267107884,52.75821304321289,46.799644470214844,53.289703369140625
2023-09-14,47.404905799498266,49.416805267333984,48.1241569519043,42.758975982666016
2023-09-15,47.95065770213334,47.60777282714844,47.93954849243164,51.801246643066406
2023-09-16,44.12626754271269,46.080665588378906,50.92513656616211,50.71715545654297
2023-09-17,41.30998438027517,51.861175537109375,47.348697662353516,48.609737396240234
2023-09-18,48.4121336501903,45.929500579833984,44.81725311279297,47.526275634765625
2023-09-19,48.57469954337599,42.54078674316406,47.69666290283203,51.39418411254883
2023-09-20,47.61068979381513,44.47462463378906,52.052555084228516,50.89494323730469
2023-09-21,42.68177142641583,47.498111724853516,49.543914794921875,52.28163146972656
2023-09-22,46.62745427673504,48.17784118652344,43.13920974731445,48.71434020996094
2023-09-23,41.66749187158479,48.48469543457031,47.507484436035156,52.09117889404297
2023-09-24,48.97311583668675,43.9498291015625,52.514244079589844,52.80271530151367
2023-09-25,44.94469904287903,42.6266975402832,53.463836669921875,51.05313491821289
2023-09-26,45.51529562407146,47.02674102783203,47.54450225830078,50.441978454589844
2023-09-27,41.27082652438556,51.89030075073242,41.73836898803711,52.71184539794922
2023-09-28,48.1965701416037,42.76076126098633,46.049774169921875,54.917510986328125
2023-09-29,48.31669631773402,43.42845153808594,49.1380615234375,52.99110794067383
2023-09-30,45.2587961964025,42.11852264404297,55.66136932373047,52.4221305847168
2023-10-01,42.925739820859555,50.16096496582031,46.6820068359375,53.14286804199219
2023-10-02,41.755476655196745,45.60380172729492,45.11492919921875,52.73707962036133
2023-10-03,42.37747657728828,49.17097473144531,44.1826057434082,58.08498001098633
2023-10-04,49.35302489262958,41.234039306640625,51.832279205322266,49.781219482421875
2023-10-05,44.600030764915346,41.94310760498047,53.439632415771484,52.62506866455078
2023-10-06,46.84213321187435,46.28358840942383,45.42903518676758,47.731651306152344
2023-10-07,46.46679499557655,49.06073760986328,43.06831741333008,59.01580047607422
2023-10-08,47.92581192196559,43.42673873901367,42.167728424072266,53.04075241088867
2023-10-09,47.21074579239231,44.30267333984375,52.28657150268555,54.09672927856445
2023-10-10,45.4733688382538,44.5829963684082,53.56330490112305,51.3361930847168
2023-10-11,43.448197842509366,51.6409797668457,47.738399505615234,50.776519775390625
2023-10-12,48.39267384093939,50.30125045776367,48.54878616333008,55.61384201049805
2023-10-13,46.54163604047591,47.2296142578125,46.05147933959961,53.041717529296875
2023-10-14,43.22009872723626,45.253841400146484,52.26017379760742,53.80241775512695
2023-10-15,42.040546264260605,49.15803909301758,50.44462585449219,49.178253173828125
2023-10-16,43.5078034383485,45.163631439208984,45.62810134887695,48.898006439208984
2023-10-17,41.49932430638677,44.676414489746094,46.65024948120117,58.228206634521484
2023-10-18,42.02860458911865,41.680686950683594,51.69221878051758,53.777687072753906
2023-10-19,46.52163238486142,41.749027252197266,49.521759033203125,55.516807556152344
2023-10-20,56.15789417160177,41.6861572265625,43.890541076660156,50.43125915527344
2023-10-21,61.0963598389757,42.964019775390625,43.876434326171875,51.98314666748047
2023-10-22,64.1943184685181,43.30594253540039,44.5214958190918,53.712379455566406
2023-10-23,60.0562279177067,51.27391815185547,47.23320770263672,53.832069396972656
2023-10-24,67.22393921741048,60.55147171020508,47.18447494506836,50.761322021484375
2023-10-25,69.71019535989927,63.90048599243164,54.4223747253418,52.327327728271484
2023-10-26,69.91551900118321,65.75090789794922,64.81218719482422,53.786441802978516
2023-10-27,63.29836529318571,75.00233459472656,65.27598571777344,52.072532653808594
2023-10-28,71.11361906805529,80.01358032226562,61.77799606323242,51.30414581298828
2023-10-29,71.91816142522538,78.58717346191406,57.108734130859375,47.46302795410156
2023-10-30,74.75127893725971,70.71051788330078,67.89755249023438,50.43684768676758
2023-10-31,62.76576150469493,72.5250244140625,72.15724182128906,54.754817962646484
2023-11-01,68.06347626232558,75.8571548461914,71.03656768798828,54.33530044555664
2023-11-02,73.42509738837516,77.68948364257812,67.01301574707031,60.136810302734375
2023-11-03,72.3584198295104,65.78057861328125,72.10721588134766,60.585044860839844
2023-11-04,76.09366656458268,70.94819641113281,79.84801483154297,67.77459716796875
2023-11-05,65.36169312713663,69.87908935546875,75.156005859375,59.90392303466797
2023-11-06,66.57196332229009,80.95919799804688,63.25382995605469,62.949615478515625
2023-11-07,70.58779718473036,71.28917694091797,69.46744537353516,65.96546936035156
2023-11-08,63.5689659707405,65.00240325927734,80.1656494140625,75.20620727539062
2023-11-09,62.84981712725395,70.01356506347656,83.02133178710938,74.14046478271484
2023-11-10,67.67122267049714,71.346923828125,74.40808868408203,74.56059265136719
2023-11-11,62.48696054085699,68.60745239257812,61.14657211303711,73.9675521850586
2023-11-12,67.85194819381722,64.80371856689453,70.20001220703125,82.66007995605469
2023-11-13,69.55665230120641,58.563934326171875,73.7333755493164,78.19659423828125
2023-11-14,64.77993941609292,60.53237533569336,68.29508209228516,73.75701141357422
2023-11-15,76.61638197243717,70.63668060302734,70.52440643310547,79.66144561767578
2023-11-16,88.10921101248773,62.64683151245117,67.6640853881836,79.3552017211914
2023-11-17,80.33434440735712,66.17864227294922,69.16354370117188,87.73506164550781
2023-11-18,82.87258481584902,80.57818603515625,77.13339233398438,77.57878112792969
2023-11-19,92.13763640702658,82.6209716796875,68.6446762084961,70.78964233398438
2023-11-20,87.57164311752594,83.79767608642578,73.11903381347656,77.72039794921875
2023-11-21,102.90331515698345,92.47882080078125,87.24199676513672,77.34358215332031
2023-11-22,90.32574691234007,89.06488037109375,88.84324645996094,78.09687805175781
2023-11-23,94.7216176100345,104.05174255371094,84.58689880371094,79.42649841308594
2023-11-24,105.45575385248458,108.86445617675781,84.31641387939453,72.06897735595703
2023-11-25,95.74149517934212,94.75527954101562,89.4338607788086,79.9704818725586
2023-11-26,105.60566879566431,105.01441192626953,100.2959213256836,80.69904327392578
2023-11-27,90.83474817721958,101.20663452148438,107.09490203857422,77.24712371826172
2023-11-28,93.668201817755,111.61748504638672,87.03987121582031,82.13058471679688
2023-11-29,102.24458271512668,105.7060317993164,101.6893539428711,87.79167175292969
2023-11-30,104.88891680271078,94.86592864990234,107.27656555175781,90.12480926513672
2023-12-01,106.11799107116016,99.26734924316406,102.71672058105469,88.14605712890625
2023-12-02,107.73904668008451,103.51451110839844,108.66629028320312,95.66864776611328
2023-12-03,100.33480831007337,108.16230010986328,86.25898742675781,85.43827819824219
2023-12-04,94.07067799753517,103.61909484863281,103.7922134399414,110.26709747314453
2023-12-05,92.56231010743167,105.5968246459961,113.4771957397461,103.39826202392578
2023-12-06,98.03995248241863,99.56117248535156,114.48114013671875,96.8477783203125
2023-12-07,97.51672458494939,104.93115997314453,115.17251586914062,114.96865844726562
2023-12-08,95.82468388563257,101.17652130126953,99.66090393066406,97.62185668945312
2023-12-09,90.54906774942133,99.20098876953125,96.60343170166016,120.4031753540039
2023-12-10,95.87650050511519,95.96932220458984,96.51202392578125,106.16393280029297
2023-12-11,94.78456635692216,89.0380630493164,101.6147232055664,104.10821533203125
2023-12-12,104.7301009199355,85.86454010009766,108.72647094726562,116.59937286376953
2023-12-13,99.72644567603126,92.1889419555664,107.76807403564453,115.86188507080078
2023-12-14,112.77198063327451,99.62376403808594,98.45417022705078,122.51483154296875
2023-12-15,104.90506435361709,102.5836410522461,91.8476791381836,114.62786865234375
2023-12-16,115.64935302836726,102.2497787475586,101.87804412841797,108.04988861083984
2023-12-17,104.57317875184552,107.75538635253906,107.7025146484375,108.5018539428711
2023-12-18,102.11431258207692,109.2165298461914,112.95846557617188,108.58177185058594
2023-12-19,113.42222886911885,121.5014419555664,107.35517120361328,113.29047393798828
2023-12-20,111.48347589066898,107.58403778076172,113.24641418457031,115.28942108154297
2023-12-21,109.55700284441727,118.76370239257812,110.82549285888672,117.94637298583984
2023-12-22,101.09246724395872,111.09442138671875,114.29647827148438,105.63018035888672
